# Time Mote_ID Temperature Motion CO2
2117 5 367 2589 961
2118 0 364 2484 901
2118 1 308 2563 904
2118 2 264 2616 892
2118 3 382 2372 1008
2118 4 371 2653 918
2118 5 367 2579 961
2119 0 364 2543 901
2119 1 308 2563 907
2119 2 264 2618 893
2119 3 382 2334 1009
2119 4 371 2653 917
2119 5 367 2598 962
2120 0 364 2641 901
2120 1 308 2564 907
2120 2 264 2451 892
2120 3 382 2332 1008
2120 4 371 2653 918
2120 5 367 2582 961
2121 0 364 2565 901
2121 1 308 2563 904
2121 2 264 2612 892
2121 3 382 2404 1008
2121 4 371 2654 918
2121 5 367 2642 961
2122 0 364 2256 901
2122 1 308 2563 904
2122 2 264 2618 893
2122 3 382 2389 1008
2122 4 371 2654 918
2122 5 366 2653 961
2123 0 364 2290 902
2123 1 308 2565 904
2123 2 264 2618 892
2123 3 382 2331 1008
2123 4 371 2653 918
2123 5 366 2616 961
2124 0 364 2653 901
2124 1 308 2564 904
2124 2 264 2618 891
2124 3 382 2418 1008
2124 4 371 2654 917
2124 5 366 2617 961
2125 0 364 2532 902
2125 1 308 2564 907
2125 2 264 2617 892
2125 3 382 2769 1008
2125 4 371 2654 917
2125 5 366 2610 961
2126 0 364 2515 902
2126 1 308 2538 904
2126 2 264 2617 892
2126 3 382 2912 1008
2126 4 372 2653 918
2126 5 367 2652 958
2127 0 364 2569 901
2127 1 308 673 904
2127 2 264 2618 892
2127 3 382 2068 1008
2127 4 371 2654 917
2127 5 367 2454 961
2128 0 364 2533 901
2128 1 308 584 904
2128 2 264 2616 892
2128 3 382 2328 1008
2128 4 372 2653 917
2128 5 367 2690 961
2129 0 364 2526 901
2129 1 308 1672 904
2129 2 263 2607 892
2129 3 382 2386 1008
2129 4 372 2655 919
2129 5 367 2689 960
2130 0 364 2519 901
2130 1 308 2564 904
2130 2 264 2617 892
2130 3 382 2377 1008
2130 4 371 2653 918
2130 5 367 2564 961
2131 0 364 2492 901
2131 1 308 2562 904
2131 2 264 2618 892
2131 3 382 2372 1008
2131 4 371 2653 918
2131 5 367 2661 958
2132 0 364 2547 901
2132 1 308 2564 904
2132 2 264 2617 892
2132 3 382 2378 1008
2132 4 371 2653 919
2132 5 367 2613 960
2133 0 364 2540 901
2133 1 308 2562 904
2133 2 264 2617 892
2133 3 382 2402 1008
2133 4 371 2653 917
2133 5 367 2573 958
2134 0 364 2547 901
2134 1 308 2562 907
2134 2 264 2317 892
2134 3 382 2668 1008
2134 4 371 2653 917
2134 5 366 2613 958
2135 0 364 2545 901
2135 1 307 2563 904
2135 2 264 2614 892
2135 3 382 2394 1008
2135 4 372 2654 919
2135 5 367 2600 959
2136 0 364 2593 902
2136 1 307 1955 904
2136 2 264 2595 892
2136 3 382 2282 1008
2136 4 372 2653 919
2136 5 367 2535 961
2137 0 364 2514 901
2137 1 308 2563 907
2137 2 264 2614 892
2137 3 382 2382 1008
2137 4 371 2655 918
2137 5 367 2563 961
2138 0 364 2562 901
2138 1 308 2539 904
2138 2 264 2618 892
2138 3 382 2398 1008
2138 4 371 2654 917
2138 5 367 2615 962
2139 0 364 2517 902
2139 1 308 1279 907
2139 2 264 2618 893
2139 3 382 2399 1008
2139 4 372 2653 917
2139 5 367 2572 961
2140 0 364 2500 901
2140 1 308 2461 904
2140 2 264 2617 892
2140 3 382 2415 1008
2140 4 372 2653 919
2140 5 367 2576 961
2141 0 364 2545 902
2141 1 308 2461 904
2141 2 264 2617 892
2141 3 382 2371 1008
2141 4 372 2654 917
2141 5 367 2555 961
2142 0 364 2545 901
2142 1 307 2454 904
2142 2 264 2618 891
2142 3 382 2386 1008
2142 4 371 2654 917
2142 5 367 2596 962
2143 0 364 2577 901
2143 1 308 2541 904
2143 2 263 2618 892
2143 3 381 2384 1008
2143 4 372 2653 919
2143 5 367 2625 962
2144 0 364 2606 898
2144 1 308 2564 907
2144 2 264 2618 891
2144 3 381 2371 1008
2144 4 371 2653 918
2144 5 367 2567 961
2145 0 364 2545 901
2145 1 308 2548 904
2145 2 264 2618 893
2145 3 382 2381 1009
2145 4 372 2654 917
2145 5 367 2588 958
2146 0 364 2498 897
2146 1 308 2562 904
2146 2 264 2616 892
2146 3 382 2381 1008
2146 4 371 2654 917
2146 5 367 2537 961
2147 0 364 2444 897
2147 1 307 2563 907
2147 2 264 2616 891
2147 3 382 2371 1008
2147 4 372 2654 918
2147 5 367 2606 958
2148 0 364 2525 901
2148 1 307 2563 904
2148 2 264 2618 891
2148 4 372 2654 919
2148 5 367 2615 961
2149 0 364 2493 901
2149 1 307 2563 904
2149 2 263 2618 892
2149 3 382 2402 1009
2149 4 372 2653 919
2149 5 367 2561 962
2150 0 364 2547 901
2150 1 307 2563 903
2150 2 264 2617 891
2150 3 382 2359 1008
2150 4 372 2653 915
2150 5 367 2539 961
2151 0 364 2539 901
2151 1 307 2563 904
2151 2 263 2617 893
2151 3 382 2362 1009
2151 4 372 2653 918
2151 5 367 2598 961
2152 0 364 2503 901
2152 1 307 2564 904
2152 2 263 2617 892
2152 3 381 2388 1009
2152 4 372 2653 918
2152 5 367 2586 961
2153 0 364 2516 901
2153 1 307 2561 907
2153 2 263 2618 892
2153 3 382 2392 1008
2153 4 372 2653 919
2153 5 367 2589 962
2154 0 364 2515 900
2154 1 307 2279 904
2154 2 263 2618 888
2154 3 381 2397 1009
2154 4 371 2653 919
2154 5 367 2594 958
2155 0 364 2519 901
2155 1 307 2563 904
2155 2 263 2618 888
2155 3 381 2379 1008
2155 4 371 2653 917
2155 5 367 2586 958
2156 0 364 2530 901
2156 1 307 2561 904
2156 2 263 2618 893
2156 3 382 2382 1008
2156 4 371 2654 919
2156 5 366 2603 961
2157 0 364 2581 901
2157 1 307 2564 904
2157 2 263 2617 892
2157 3 381 2376 1008
2157 4 372 2655 919
2157 5 367 2567 958
2158 0 364 2533 902
2158 1 307 2564 904
2158 2 263 2618 892
2158 3 381 2359 1008
2158 4 371 2654 918
2158 5 367 2602 961
2159 0 364 2499 901
2159 1 307 2564 904
2159 2 263 2618 892
2159 3 381 2355 1009
2159 4 371 2654 917
2159 5 367 2569 958
2160 0 364 2525 901
2160 1 307 2562 904
2160 2 263 2618 891
2160 3 382 2356 1009
2160 4 371 2653 919
2160 5 366 2608 958
2161 0 364 2533 901
2161 1 307 2564 904
2161 2 263 2618 893
2161 3 381 2332 1008
2161 4 371 2653 918
2161 5 367 2624 962
2162 0 364 2555 901
2162 1 307 2562 904
2162 2 263 2617 891
2162 3 381 2370 1008
2162 4 372 2653 917
2162 5 367 2573 960
2163 0 364 2500 901
2163 1 307 2564 904
2163 2 263 2618 893
2163 3 382 2378 1008
2163 4 371 2653 918
2163 5 367 2518 962
2164 0 364 2586 901
2164 1 307 2563 904
2164 2 263 2618 892
2164 3 382 2348 1008
2164 4 371 2653 919
2164 5 367 2610 961
2165 0 364 2509 902
2165 1 307 2564 904
2165 2 263 2617 892
2165 3 382 2301 1008
2165 4 371 2654 917
2165 5 367 2610 960
2166 0 364 2593 901
2166 1 307 2345 907
2166 2 262 2618 893
2166 3 382 2403 1008
2166 4 371 2653 917
2166 5 367 2601 960
2167 0 364 2537 900
2167 1 307 2546 904
2167 2 263 2617 888
2167 3 381 2352 1008
2167 4 372 2653 917
2167 5 367 2623 961
2168 0 364 2553 901
2168 1 307 2564 904
2168 2 262 2617 891
2168 3 381 2377 1008
2168 4 371 2653 919
2168 5 367 2598 958
2169 0 364 2535 901
2169 1 307 2563 904
2169 2 262 2618 892
2169 3 382 2412 1008
2169 4 372 2653 917
2169 5 367 2595 961
2170 0 364 2499 901
2170 1 307 2563 904
2170 2 263 2617 891
2170 3 382 2362 1008
2170 4 372 2653 917
2170 5 367 2617 962
2171 0 364 2543 901
2171 1 307 2564 904
2171 2 263 2618 892
2171 3 382 2389 1008
2171 4 372 2654 917
2171 5 367 2586 958
2172 0 364 2531 897
2172 1 307 2563 907
2172 2 263 2618 891
2172 3 382 2367 1008
2172 4 372 2654 917
2172 5 367 2594 961
2173 0 364 2535 901
2173 1 307 2564 904
2173 2 263 2617 892
2173 3 382 2359 1008
2173 4 372 2654 917
2173 5 367 2559 961
2174 0 364 2568 901
2174 1 307 2564 907
2174 2 262 2618 891
2174 3 382 2360 1008
2174 4 372 2653 917
2174 5 367 2625 961
2175 0 364 2540 901
2175 1 307 2563 904
2175 2 263 2617 892
2175 3 382 2359 1008
2175 4 371 2654 917
2175 5 367 2597 962
2176 0 364 2496 901
2176 1 307 2563 904
2176 2 263 2617 892
2176 3 381 2378 1009
2176 4 372 2653 917
2176 5 366 2596 960
2177 0 364 2539 901
2177 1 307 2562 904
2177 2 263 2617 892
2177 3 381 2365 1009
2177 4 372 2653 917
2177 5 366 2599 961
2178 0 364 2545 901
2178 1 307 2564 904
2178 2 263 2618 892
2178 3 382 2367 1009
2178 4 372 2653 917
2178 5 367 2597 961
2179 0 364 2543 901
2179 1 307 2564 907
2179 2 262 2617 891
2179 3 381 2397 1009
2179 4 372 2653 919
2179 5 367 2633 961
2180 0 364 2490 900
2180 1 307 2564 907
2180 2 263 2617 892
2180 3 382 2365 1009
2180 4 372 2654 918
2180 5 367 2629 958
2181 0 364 2563 901
2181 1 307 2564 904
2181 2 262 2617 893
2181 3 382 2349 1008
2181 4 372 2654 918
2181 5 367 2559 961
2182 0 364 2525 901
2182 1 307 2563 904
2182 2 262 2618 893
2182 3 381 2367 1009
2182 4 372 2653 918
2182 5 367 2566 962
2183 0 364 2536 901
2183 1 307 2561 904
2183 2 262 2618 892
2183 3 381 2342 1009
2183 4 372 2653 918
2183 5 366 2578 962
2184 0 364 2506 901
2184 1 307 2563 907
2184 2 262 2618 892
2184 3 381 2372 1009
2184 4 372 2653 917
2184 5 367 2584 960
2185 0 364 2490 901
2185 1 307 2563 904
2185 2 263 2617 891
2185 3 381 2386 1009
2185 4 372 2653 917
2185 5 366 2514 961
2186 0 364 2543 901
2186 1 307 2563 904
2186 2 262 2617 892
2186 3 381 2353 1009
2186 4 372 2654 919
2186 5 367 2611 962
2187 0 364 2556 901
2187 1 307 2563 904
2187 2 262 2617 891
2187 3 382 2404 1009
2187 4 372 2653 918
2187 5 366 2523 961
2188 0 364 2541 901
2188 1 308 2562 904
2188 2 263 2617 892
2188 3 381 2368 1009
2188 4 372 2654 917
2188 5 366 2548 958
2189 0 364 2564 901
2189 1 307 2563 904
2189 2 263 2618 893
2189 3 382 2417 1009
2189 4 372 2653 918
2189 5 366 2566 958
2190 0 364 2510 901
2190 1 307 2563 904
2190 2 263 2617 891
2190 3 381 2408 1009
2190 4 372 2653 917
2190 5 367 2570 958
2191 0 364 2607 898
2191 1 307 2564 904
2191 2 263 2618 892
2191 3 382 2391 1009
2191 4 372 2653 917
2191 5 367 2634 962
2192 0 364 2533 902
2192 1 308 2564 904
2192 2 263 2616 891
2192 3 381 2381 1008
2192 4 372 2653 919
2192 5 367 2585 958
2193 0 364 2496 901
2193 1 307 2564 904
2193 2 263 2617 892
2193 3 382 2367 1008
2193 4 372 2655 917
2193 5 367 2596 958
2194 0 364 2542 901
2194 1 307 2563 904
2194 2 263 2618 893
2194 3 382 2362 1009
2194 4 372 2653 917
2194 5 366 2566 960
2195 0 364 2481 901
2195 1 307 2564 904
2195 2 263 2618 892
2195 3 382 2410 1008
2195 4 372 2653 917
2195 5 367 2599 960
2196 0 364 2532 902
2196 1 308 2562 904
2196 2 262 2618 892
2196 3 382 2382 1009
2196 4 371 2653 917
2196 5 367 2617 958
2197 0 364 2469 901
2197 1 307 2562 907
2197 2 262 2617 891
2197 3 381 2358 1008
2197 4 371 2653 919
2197 5 366 2598 958
2198 0 364 2554 901
2198 1 308 2564 907
2198 2 262 2617 892
2198 4 371 2654 917
2198 5 367 2616 958
2199 0 364 2542 901
2199 1 307 2564 904
2199 2 263 2618 889
2199 5 367 2600 959
2214 3 382 2364 1008
2214 4 371 2654 917
2215 0 364 2510 901
2215 1 307 2564 904
2215 2 263 2618 891
2215 3 381 2397 1008
2215 4 371 2654 918
2215 5 367 2616 962
2216 0 364 2502 901
2216 1 307 2564 907
2216 2 262 2617 893
2216 3 382 2357 1009
2216 4 372 2653 919
2216 5 367 2615 960
2217 0 364 2542 901
2217 1 307 2563 904
2217 2 262 2616 891
2217 3 381 2280 1009
2217 4 371 2653 917
2217 5 367 2586 961
2218 0 364 2517 901
2218 1 307 2562 904
2218 2 262 2616 892
2218 3 381 2341 1009
2218 4 372 2654 917
2218 5 367 2589 961
2219 0 364 2612 901
2219 1 307 2563 907
2219 2 262 2617 892
2219 3 381 2362 1008
2219 4 371 2653 917
2219 5 367 2608 960
2220 0 364 2521 901
2220 1 307 2563 907
2220 2 262 2618 891
2220 3 382 2383 1009
2220 4 372 2653 917
2220 5 367 2565 958
2221 0 364 2499 901
2221 1 307 2563 902
2221 2 262 2618 892
2221 3 382 2379 1008
2221 4 372 2654 919
2221 5 367 2585 962
2222 0 364 2513 901
2222 1 307 2563 904
2222 2 262 2617 892
2222 3 381 2371 1009
2222 4 371 2653 917
2222 5 367 2514 962
2223 0 364 2585 897
2223 1 307 2563 904
2223 2 262 2617 891
2223 3 382 2341 1009
2223 4 371 2653 917
2223 5 367 2600 961
2224 0 364 2585 901
2224 1 307 2563 904
2224 2 262 2617 888
2224 3 382 2359 1009
2224 4 371 2653 917
2224 5 367 2608 958
2225 0 364 2554 901
2225 1 307 2563 907
2225 2 262 2618 892
2225 3 381 2354 1009
2225 4 371 2654 918
2225 5 367 2584 962
2226 0 364 2523 901
2226 1 307 2563 904
2226 2 262 2618 892
2226 3 381 2373 1009
2226 4 371 2653 918
2226 5 367 2605 962
2227 0 364 2536 901
2227 1 307 2562 907
2227 2 262 2618 891
2227 3 382 2345 1009
2227 4 371 2653 918
2227 5 367 2513 958
2228 0 364 2575 897
2228 1 308 2563 904
2228 2 262 2618 892
2228 3 382 2376 1009
2228 4 371 2654 919
2228 5 367 2567 958
2229 0 364 2444 901
2229 1 308 2563 904
2229 2 262 2618 888
2229 3 381 2366 1009
2229 4 372 2654 917
2229 5 367 2575 961
2230 0 364 2515 901
2230 1 307 2563 907
2230 2 262 2617 892
2230 3 382 2361 1009
2230 4 371 2653 918
2230 5 367 2523 961
2231 0 364 2502 900
2231 1 307 2562 904
2231 2 262 2618 892
2231 3 381 2360 1009
2231 4 371 2654 915
2231 5 367 2561 958
2232 0 364 2544 901
2232 1 307 2563 904
2232 2 262 2618 892
2232 3 382 2409 1009
2232 4 371 2653 915
2232 5 367 2593 960
2233 0 364 2525 901
2233 1 307 2563 904
2233 2 262 2618 892
2233 3 382 2381 1009
2233 4 372 2653 918
2233 5 367 2594 958
2234 0 364 2508 902
2234 1 307 2563 904
2234 2 262 2617 892
2234 3 382 2343 1009
2234 4 371 2653 918
2234 5 367 2541 961
2235 0 364 2554 901
2235 1 307 2563 904
2235 2 262 2617 891
2235 3 382 2380 1009
2235 4 372 2653 918
2235 5 367 2537 958
2236 0 364 2508 897
2236 1 308 2563 904
2236 2 261 2618 892
2236 3 382 2376 1009
2236 4 371 2653 917
2236 5 367 2561 958
2237 0 364 2506 901
2237 1 307 2564 904
2237 2 262 2616 889
2237 3 382 2433 1008
2237 4 372 2654 918
2237 5 367 2580 962
2238 0 364 2524 901
2238 1 308 2490 904
2238 2 262 2617 892
2238 3 381 2383 1009
2238 4 372 2653 918
2238 5 367 2602 962
2239 0 364 2543 901
2239 1 307 2563 904
2239 2 262 2618 892
2239 3 382 2362 1008
2239 4 372 2653 919
2239 5 367 2509 958
2240 0 364 2524 901
2240 1 308 2564 904
2240 2 262 2617 892
2240 3 382 2306 1009
2240 4 372 2654 917
2240 5 367 2613 961
2241 0 364 2588 901
2241 1 308 2563 907
2241 2 262 2617 892
2241 3 382 2370 1009
2241 4 371 2655 917
2241 5 367 2563 958
2242 0 364 2535 902
2242 1 308 2562 904
2242 2 262 2617 892
2242 3 381 2375 1009
2242 4 372 2653 918
2242 5 367 2629 961
2243 0 364 2506 901
2243 1 308 2563 904
2243 2 262 2618 892
2243 3 382 2385 1008
2243 5 367 2585 960
2244 0 364 2508 901
2244 1 308 2562 904
2244 2 262 2618 889
2244 3 382 2351 1009
2244 4 372 2654 917
2244 5 367 2544 961
2245 0 364 2552 897
2245 1 307 2527 907
2245 2 262 2617 888
2245 3 382 2381 1008
2245 5 367 2602 960
2246 0 364 2488 901
2246 1 308 2563 904
2246 2 262 2618 891
2246 3 381 2374 1009
2246 4 371 2653 918
2246 5 367 2604 961
2247 0 364 2502 901
2247 1 307 2562 904
2247 2 262 2618 892
2247 3 382 2377 1008
2247 4 371 2653 918
2247 5 367 2599 961
2248 0 364 2578 901
2248 1 307 2564 907
2248 2 262 2617 892
2248 3 382 2405 1009
2248 4 371 2653 918
2248 5 367 2527 958
2249 0 364 2552 897
2249 1 307 2561 904
2249 2 262 2617 892
2249 3 382 2356 1008
2249 4 371 2654 919
2249 5 367 2612 958
2250 0 364 2557 901
2250 1 307 2564 904
2250 2 262 2617 892
2250 3 381 2373 1009
2250 4 371 2654 919
2250 5 367 2548 958
2251 0 364 2497 899
2251 1 308 2563 907
2251 2 262 2617 892
2251 3 382 2349 1008
2251 4 371 2653 918
2251 5 366 2614 961
2252 0 364 2576 901
2252 1 307 2564 907
2252 2 262 2617 891
2252 3 382 2347 1009
2252 4 371 2653 919
2252 5 367 2617 958
2253 0 364 2542 901
2253 1 308 2563 904
2253 2 262 2618 892
2253 3 382 2397 1009
2253 4 371 2653 917
2253 5 367 2604 962
2254 0 364 2486 901
2254 1 308 2563 904
2254 2 262 2616 892
2254 3 382 2385 1009
2254 4 371 2654 918
2254 5 367 2608 963
2255 0 364 2542 901
2255 1 308 2564 904
2255 2 262 2617 891
2255 3 381 2394 1009
2255 4 372 2653 918
2255 5 367 2567 960
2256 0 364 2495 901
2256 1 307 2563 904
2256 2 262 2617 892
2256 3 382 2343 1009
2256 4 371 2653 918
2256 5 367 2590 961
2257 0 364 2584 897
2257 1 307 2564 904
2257 2 262 2617 892
2257 3 382 2397 1009
2257 4 371 2654 915
2257 5 367 2604 961
2258 0 364 2530 901
2258 1 307 2563 907
2258 2 261 2617 892
2258 3 382 2372 1009
2258 4 371 2653 918
2258 5 367 2616 958
2259 0 364 2547 898
2259 1 307 2563 904
2259 2 261 2617 892
2259 3 382 2405 1009
2259 4 371 2653 917
2259 5 367 2612 961
2260 0 364 2476 901
2260 1 307 2563 902
2260 2 261 2617 892
2260 3 381 2408 1009
2260 4 371 2653 917
2260 5 367 2553 960
2261 0 364 2519 902
2261 1 307 2563 907
2261 2 261 2618 892
2261 3 382 2359 1009
2261 4 371 2653 917
2261 5 367 2589 958
2262 0 365 2578 901
2262 1 307 2562 904
2262 2 261 2617 892
2262 3 381 2359 1009
2262 4 371 2653 917
2262 5 367 2628 958
2263 0 365 2536 901
2263 1 307 2563 904
2263 2 261 2617 891
2263 3 382 2347 1009
2263 4 371 2653 918
2263 5 367 2601 962
2264 0 364 2488 902
2264 1 307 2563 907
2264 2 262 2616 892
2264 3 382 2375 1009
2264 4 372 2653 918
2264 5 367 2515 958
2265 0 364 2558 901
2265 1 307 2564 904
2265 2 261 2617 892
2265 3 382 2362 1010
2265 4 372 2654 917
2265 5 367 2563 960
2266 0 364 2569 900
2266 1 307 2563 904
2266 2 261 2616 891
2266 3 382 2372 1009
2266 4 372 2653 917
2266 5 367 2574 960
2267 0 364 2529 901
2267 1 307 2563 904
2267 2 261 2617 889
2267 3 382 2372 1009
2267 4 372 2653 917
2267 5 367 2565 960
2268 0 364 2513 901
2268 1 308 2563 904
2268 2 261 2618 891
2268 3 382 2362 1009
2268 4 372 2653 919
2268 5 367 2620 960
2269 0 364 2544 901
2269 1 307 2563 904
2269 2 261 2618 892
2269 3 382 2416 1008
2269 4 372 2653 917
2269 5 367 2568 962
2270 0 364 2536 901
2270 1 307 2563 904
2270 2 261 2618 891
2270 3 382 2381 1009
2270 4 372 2653 917
2270 5 367 2544 961
2271 0 364 2529 901
2271 1 307 2563 904
2271 2 261 2618 891
2271 3 382 2361 1009
2271 4 372 2653 917
2271 5 367 2610 960
2272 0 364 2558 897
2272 1 307 2563 904
2272 2 261 2618 891
2272 3 382 2397 1009
2272 4 372 2654 918
2272 5 367 2600 960
2273 0 365 2567 901
2273 1 307 2563 907
2273 2 261 2617 891
2273 3 382 2341 1009
2273 4 372 2653 918
2273 5 367 2583 960
2274 0 364 2541 901
2274 1 307 2563 904
2274 2 261 2616 892
2274 3 382 2369 1009
2274 4 372 2653 917
2274 5 367 2623 961
2275 0 365 2571 901
2275 1 307 2563 904
2275 2 261 2616 892
2275 3 382 2406 1009
2275 4 372 2653 918
2275 5 367 2619 962
2276 0 364 2518 901
2276 1 307 2564 904
2276 2 261 2618 892
2276 3 382 2351 1009
2276 4 372 2653 919
2276 5 367 2595 958
2277 0 364 2523 901
2277 1 307 2563 904
2277 2 261 2616 891
2277 3 382 2414 1009
2277 4 372 2653 914
2277 5 367 2607 961
2278 0 364 2462 901
2278 1 307 2564 904
2278 2 261 2618 891
2278 3 382 2406 1009
2278 4 372 2654 917
2278 5 367 2593 958
2279 0 364 2474 901
2279 1 307 2563 904
2279 2 261 2618 892
2279 3 382 2371 1009
2279 4 371 2653 917
2279 5 367 2608 960
2280 0 364 2499 902
2280 1 307 2564 904
2280 2 261 2617 892
2280 3 381 2375 1009
2280 4 372 2653 918
2280 5 367 2599 958
2281 0 364 2561 897
2281 1 307 2563 907
2281 2 261 2618 893
2281 3 382 2396 1009
2281 4 371 2653 919
2281 5 367 2602 958
2282 0 364 2507 901
2282 1 307 2564 907
2282 2 261 2617 891
2282 3 382 2389 1009
2282 4 372 2653 917
2282 5 367 2555 958
2283 0 364 2546 901
2283 1 307 2563 904
2283 2 261 2616 891
2283 3 381 2371 1009
2283 4 371 2653 917
2283 5 367 2568 958
2284 0 364 2550 902
2284 1 307 2563 904
2284 2 261 2618 891
2284 3 382 2341 1009
2284 4 372 2652 917
2284 5 367 2597 961
2285 0 364 2550 901
2285 1 307 2563 904
2285 2 261 2618 891
2285 3 382 2341 1009
2285 4 372 2653 918
2285 5 367 2586 960
2286 0 364 2516 901
2286 1 307 2563 904
2286 2 261 2616 891
2286 3 382 2386 1009
2286 4 372 2654 914
2286 5 367 2608 961
2287 0 364 2522 898
2287 1 307 2562 904
2287 2 262 2617 892
2287 3 382 2383 1009
2287 4 371 2653 919
2287 5 367 2590 958
2288 0 364 2550 901
2288 1 307 2563 904
2288 2 261 2618 893
2288 3 382 2374 1009
2288 4 372 2654 917
2288 5 367 2588 958
2289 0 364 2545 901
2289 1 307 2558 907
2289 2 261 2617 892
2289 3 382 2356 1009
2289 4 372 2653 917
2289 5 367 2641 960
2290 0 364 2532 901
2290 1 307 2562 907
2290 2 261 2618 892
2290 3 382 2385 1009
2290 4 372 2654 918
2290 5 367 2623 958
2291 0 365 2482 898
2291 1 307 2564 904
2291 2 261 2617 892
2291 3 381 2333 1009
2291 4 371 2653 918
2291 5 367 2583 960
2292 0 364 2590 898
2292 1 307 2563 904
2292 2 261 2618 891
2292 3 381 2404 1009
2292 4 371 2652 917
2292 5 367 2630 958
2293 0 364 2551 901
2293 1 307 2563 907
2293 2 261 2617 892
2293 3 382 2384 1009
2293 4 372 2654 918
2293 5 367 2604 958
2294 0 364 2491 901
2294 1 307 2562 904
2294 2 261 2617 892
2294 3 382 2377 1009
2294 4 372 2653 917
2294 5 367 2634 958
2295 0 365 2532 901
2295 1 307 2562 904
2295 2 262 2617 891
2295 3 382 2367 1009
2295 4 372 2653 918
2295 5 367 2574 958
2296 0 364 2565 901
2296 1 307 2563 907
2296 2 261 2617 891
2296 3 382 2397 1010
2296 4 372 2654 918
2296 5 367 2594 960
2297 0 364 2507 901
2297 1 307 2565 907
2297 2 261 2616 891
2297 3 382 2358 1009
2297 4 372 2652 918
2297 5 367 2598 960
2298 0 364 2536 902
2298 1 307 2562 904
2298 2 261 2617 892
2298 3 381 2369 1009
2298 4 371 2653 917
2298 5 367 2609 961
2299 0 364 2530 901
2299 1 307 2562 904
2299 2 261 2617 891
2299 3 382 2359 1009
2299 4 371 2653 918
2299 5 367 2573 960
2300 0 364 2516 901
2300 1 307 2563 907
2300 2 261 2617 892
2300 3 382 2365 1009
2300 4 371 2653 919
2300 5 367 2567 960
2301 0 364 2520 901
2301 1 307 2564 904
2301 2 261 2618 892
2301 3 382 2381 1009
2301 4 372 2653 919
2301 5 367 2566 958
2302 0 364 2475 901
2302 1 307 2563 904
2302 2 261 2617 891
2302 3 382 2365 1009
2302 4 372 2653 918
2302 5 367 2589 958
2303 0 364 2562 901
2303 1 307 2562 904
2303 2 261 2618 892
2303 3 381 2399 1009
2303 5 367 2593 960
2304 0 364 2504 897
2304 1 307 2562 904
2304 2 261 2618 893
2304 3 381 2371 1009
2304 4 371 2654 918
2304 5 367 2536 961
2305 0 364 2494 901
2305 1 307 2562 904
2305 3 382 2392 1009
2305 4 371 2653 918
2305 5 367 2607 961
2306 0 364 2560 897
2306 1 307 2563 907
2306 2 261 2617 891
2306 3 382 2376 1009
2306 4 372 2653 918
2306 5 367 2625 960
2307 0 364 2500 901
2307 1 307 2564 904
2307 2 261 2618 892
2307 3 382 2427 1009
2307 4 372 2653 918
2307 5 367 2604 958
2308 0 364 2534 901
2308 1 307 2564 907
2308 2 261 2617 891
2308 3 382 2408 1009
2308 4 372 2653 917
2308 5 367 2613 958
2309 0 364 2531 901
2309 1 307 2563 904
2309 2 261 2617 891
2309 3 382 2339 1009
2309 4 372 2654 918
2309 5 367 2577 960
2310 0 364 2510 901
2310 1 307 2563 904
2310 2 261 2617 892
2310 3 382 2391 1009
2310 4 372 2653 917
2310 5 367 2588 958
2311 0 364 2563 898
2311 1 307 2563 904
2311 2 261 2609 892
2311 3 382 2371 1009
2311 4 372 2655 918
2311 5 367 2591 962
2312 0 364 2521 898
2312 1 307 2529 904
2312 2 261 2617 891
2312 3 382 2383 1009
2312 4 372 2654 918
2312 5 367 2596 961
2313 0 364 2521 898
2313 1 307 2564 904
2313 2 261 2617 891
2313 3 382 2376 1009
2313 4 372 2654 919
2313 5 367 2623 960
2314 0 364 2536 901
2314 1 307 2564 904
2314 2 261 2617 892
2314 3 382 2378 1009
2314 4 372 2653 917
2314 5 367 2600 958
2315 0 364 2546 898
2315 1 307 2564 904
2315 2 261 2618 891
2315 3 382 2360 1009
2315 4 372 2653 914
2315 5 367 2604 961
2316 0 364 2565 897
2316 1 307 2564 904
2316 2 261 2617 892
2316 3 382 2374 1010
2316 4 372 2653 914
2316 5 367 2603 961
2317 0 364 2545 901
2317 1 307 2564 904
2317 2 261 2617 891
2317 3 382 2375 1010
2317 4 372 2654 918
2317 5 367 2627 962
2318 0 364 2521 901
2318 1 307 2563 904
2318 2 261 2617 892
2318 3 382 2379 1009
2318 4 372 2652 918
2318 5 367 2562 960
2319 0 365 2512 901
2319 1 307 2563 904
2319 2 261 2616 891
2319 3 381 2373 1009
2319 4 372 2653 918
2319 5 367 2619 962
2320 0 364 2542 901
2320 1 307 2561 904
2320 2 261 2617 889
2320 3 382 2368 1010
2320 4 372 2653 917
2320 5 367 2598 960
2321 0 364 2470 901
2321 1 307 2563 907
2321 2 261 2616 892
2321 3 382 2391 1009
2321 4 372 2653 917
2321 5 367 2606 958
2322 0 364 2511 901
2322 1 307 2555 904
2322 2 261 2617 891
2322 3 382 2370 1009
2322 4 372 2653 918
2322 5 367 2539 958
2323 0 364 2539 901
2323 1 307 2564 904
2323 2 261 2618 892
2323 3 382 2418 1009
2323 4 372 2653 918
2323 5 367 2576 958
2324 0 365 2546 901
2324 1 307 2561 904
2324 2 261 2617 891
2324 3 382 2391 1010
2324 4 372 2653 917
2324 5 367 2609 958
2325 0 365 2451 897
2325 1 307 2563 904
